timestamp,open,high,low,close,volume
2024-01-02 15:45:00+00:00,2368.52,2368.76,2356.52,2357.48,4192.809
2024-01-02 16:00:00+00:00,2357.48,2360.48,2351.0,2354.33,3946.738
2024-01-02 16:15:00+00:00,2354.34,2360.99,2350.19,2360.74,8792.924
2024-01-02 16:30:00+00:00,2360.74,2364.97,2358.4,2364.2,3553.4482
2024-01-02 16:45:00+00:00,2364.2,2369.6,2361.61,2367.91,2623.4403
2024-01-02 17:00:00+00:00,2367.92,2368.14,2361.58,2362.43,2306.5363
2024-01-02 17:15:00+00:00,2362.43,2367.86,2360.4,2362.11,2296.8401
2024-01-02 17:30:00+00:00,2362.11,2362.12,2350.95,2356.64,3660.9274
2024-01-02 17:45:00+00:00,2356.63,2363.13,2353.05,2357.43,2914.5963
2024-01-02 18:00:00+00:00,2357.43,2367.62,2355.54,2357.59,3366.593
2024-01-02 18:15:00+00:00,2357.59,2364.74,2356.74,2363.44,1622.3647
2024-01-02 18:30:00+00:00,2363.43,2369.6,2362.13,2362.38,1914.3965
2024-01-02 18:45:00+00:00,2362.39,2369.39,2362.16,2365.7,1482.7303
2024-01-02 19:00:00+00:00,2365.7,2372.59,2365.19,2370.44,3449.1768
2024-01-02 19:15:00+00:00,2370.45,2372.75,2354.79,2360.08,5623.2697
2024-01-02 19:30:00+00:00,2360.08,2368.55,2357.31,2360.52,5542.56
2024-01-02 19:45:00+00:00,2360.53,2371.66,2360.34,2369.19,3865.2028
2024-01-02 20:00:00+00:00,2369.19,2377.73,2363.63,2376.48,4158.9555
2024-01-02 20:15:00+00:00,2376.48,2380.0,2368.61,2369.75,3219.0146
2024-01-02 20:30:00+00:00,2369.76,2369.76,2361.32,2363.19,3244.8555
2024-01-02 20:45:00+00:00,2363.18,2370.89,2358.32,2359.87,4913.7919
2024-01-02 21:00:00+00:00,2359.86,2362.64,2341.0,2359.98,8695.8649
2024-01-02 21:15:00+00:00,2359.99,2361.0,2351.25,2351.68,3016.2824
2024-01-02 21:30:00+00:00,2351.67,2360.9,2351.67,2359.35,2137.7683
2024-01-02 21:45:00+00:00,2359.36,2366.34,2358.02,2366.34,2832.2841
2024-01-02 22:00:00+00:00,2366.33,2372.5,2362.62,2369.6,3525.9685
2024-01-02 22:15:00+00:00,2369.59,2371.73,2365.4,2366.33,2347.3222
2024-01-02 22:30:00+00:00,2366.33,2366.34,2357.82,2360.11,1673.7313
2024-01-02 22:45:00+00:00,2360.11,2364.24,2357.53,2359.03,2001.7929
2024-01-02 23:00:00+00:00,2359.02,2359.55,2353.51,2354.61,2564.948
2024-01-02 23:15:00+00:00,2354.61,2361.86,2353.55,2359.25,4209.2221
2024-01-02 23:30:00+00:00,2359.25,2363.24,2355.43,2355.65,4273.7498
2024-01-02 23:45:00+00:00,2355.64,2359.4,2351.0,2355.34,3721.3323
2024-01-03 00:00:00+00:00,2355.35,2363.23,2354.61,2361.64,4997.229
2024-01-03 00:15:00+00:00,2361.64,2362.34,2347.4,2351.88,3737.3444
2024-01-03 00:30:00+00:00,2351.88,2363.01,2350.72,2363.0,2781.3074
2024-01-03 00:45:00+00:00,2363.01,2367.0,2358.29,2361.39,3187.3282
2024-01-03 01:00:00+00:00,2361.39,2366.6,2360.04,2364.95,2066.7897
2024-01-03 01:15:00+00:00,2364.94,2368.66,2362.54,2368.05,2406.6671
2024-01-03 01:30:00+00:00,2368.05,2369.91,2365.99,2369.18,1961.9757
2024-01-03 01:45:00+00:00,2369.19,2375.0,2368.2,2373.08,3781.1227
2024-01-03 02:00:00+00:00,2373.08,2384.66,2372.0,2378.1,5948.1928
2024-01-03 02:15:00+00:00,2378.1,2378.27,2374.35,2376.12,3652.5221
2024-01-03 02:30:00+00:00,2376.11,2378.67,2368.97,2371.2,3196.7714
2024-01-03 02:45:00+00:00,2371.2,2371.21,2367.33,2368.75,1325.8426
2024-01-03 03:00:00+00:00,2368.75,2370.31,2364.21,2366.86,1976.7677
2024-01-03 03:15:00+00:00,2366.85,2369.0,2366.2,2368.03,2126.4785
2024-01-03 03:30:00+00:00,2368.03,2368.57,2365.63,2367.59,1771.1287
2024-01-03 03:45:00+00:00,2367.6,2369.56,2366.67,2368.51,1792.3745
2024-01-03 04:00:00+00:00,2368.51,2369.0,2365.83,2368.98,2117.8468
2024-01-03 04:15:00+00:00,2368.98,2373.9,2368.98,2371.14,4178.8146
2024-01-03 04:30:00+00:00,2371.15,2371.99,2363.21,2367.35,4001.071
2024-01-03 04:45:00+00:00,2367.35,2370.51,2367.11,2370.5,1421.7903
2024-01-03 05:00:00+00:00,2370.51,2373.74,2367.99,2373.73,2990.1728
2024-01-03 05:15:00+00:00,2373.74,2376.14,2373.53,2374.88,1560.1168
2024-01-03 05:30:00+00:00,2374.87,2378.41,2372.28,2377.49,1969.8959
2024-01-03 05:45:00+00:00,2377.49,2379.61,2375.41,2376.94,3111.3785
2024-01-03 06:00:00+00:00,2376.94,2378.4,2373.6,2376.25,2116.5545
2024-01-03 06:15:00+00:00,2376.26,2380.9,2376.16,2380.49,2658.9391
2024-01-03 06:30:00+00:00,2380.49,2380.49,2377.2,2377.93,2700.1953
2024-01-03 06:45:00+00:00,2377.94,2379.76,2375.07,2375.34,2173.2863
2024-01-03 07:00:00+00:00,2375.35,2379.15,2372.39,2379.02,2120.5842
2024-01-03 07:15:00+00:00,2379.02,2379.68,2375.6,2378.23,2596.1657
2024-01-03 07:30:00+00:00,2378.24,2378.78,2368.7,2369.55,3356.8206
2024-01-03 07:45:00+00:00,2369.55,2369.55,2356.99,2361.64,7480.854
2024-01-03 08:00:00+00:00,2361.65,2366.18,2361.26,2365.14,4108.7717
2024-01-03 08:15:00+00:00,2365.13,2369.0,2365.13,2368.11,2119.8169
2024-01-03 08:30:00+00:00,2368.11,2370.0,2365.61,2366.3,2441.3422
2024-01-03 08:45:00+00:00,2366.3,2371.4,2364.74,2370.5,2707.6167
2024-01-03 09:00:00+00:00,2370.5,2376.78,2370.29,2376.23,3297.7395
2024-01-03 09:15:00+00:00,2376.23,2377.35,2372.71,2377.06,3735.6288
2024-01-03 09:30:00+00:00,2377.07,2385.45,2375.09,2380.19,6571.2123
2024-01-03 09:45:00+00:00,2380.19,2381.29,2374.45,2376.01,4333.1257
2024-01-03 10:00:00+00:00,2376.02,2380.5,2374.61,2379.59,4814.5448
2024-01-03 10:15:00+00:00,2379.58,2380.84,2371.1,2373.87,4146.8611
2024-01-03 10:30:00+00:00,2373.86,2375.19,2362.83,2362.9,5538.5908
2024-01-03 10:45:00+00:00,2362.9,2368.07,2360.88,2364.58,5758.217
2024-01-03 11:00:00+00:00,2364.58,2365.62,2340.34,2341.66,11932.4985
2024-01-03 11:15:00+00:00,2341.65,2348.09,2330.01,2334.05,15052.2058
2024-01-03 11:30:00+00:00,2334.05,2339.65,2330.0,2334.34,9104.1291
2024-01-03 11:45:00+00:00,2334.33,2335.39,2294.01,2307.68,23044.5471
2024-01-03 12:00:00+00:00,2307.99,2308.6,2100.0,2187.6,93769.0512
2024-01-03 12:15:00+00:00,2187.6,2215.62,2171.56,2203.22,49975.4736
2024-01-03 12:30:00+00:00,2203.22,2214.02,2188.2,2204.2,27952.3189
2024-01-03 12:45:00+00:00,2204.19,2250.6,2201.43,2248.55,37567.972
2024-01-03 13:00:00+00:00,2248.55,2248.8,2222.4,2226.81,23747.5035
2024-01-03 13:15:00+00:00,2226.81,2236.19,2215.08,2222.02,15110.8058
2024-01-03 13:30:00+00:00,2222.01,2233.31,2217.8,2223.15,12808.0646
2024-01-03 13:45:00+00:00,2223.15,2224.2,2206.96,2223.79,13605.2528
2024-01-03 14:00:00+00:00,2223.79,2224.0,2205.11,2207.11,9331.8869
2024-01-03 14:15:00+00:00,2207.11,2211.8,2191.0,2197.02,17263.3205
2024-01-03 14:30:00+00:00,2197.02,2208.4,2193.39,2206.81,12002.0063
2024-01-03 14:45:00+00:00,2206.81,2206.81,2192.79,2193.77,9430.3597
2024-01-03 15:00:00+00:00,2193.76,2209.86,2190.0,2204.73,11375.3349
2024-01-03 15:15:00+00:00,2204.72,2216.66,2203.2,2215.11,8591.854
2024-01-03 15:30:00+00:00,2215.1,2221.57,2212.26,2215.87,10542.1667
2024-01-03 15:45:00+00:00,2215.88,2241.0,2212.68,2240.4,16644.0649
2024-01-03 16:00:00+00:00,2240.39,2245.33,2230.54,2235.66,19762.1819
2024-01-03 16:15:00+00:00,2235.62,2242.09,2223.66,2241.2,11521.2377
2024-01-03 16:30:00+00:00,2241.21,2241.21,2226.23,2231.26,15090.936
2024-01-03 16:45:00+00:00,2231.26,2232.8,2222.11,2231.4,8934.2788
2024-01-03 17:00:00+00:00,2231.41,2235.0,2220.6,2225.61,9443.6465
2024-01-03 17:15:00+00:00,2225.62,2226.26,2214.2,2223.7,9048.1514
2024-01-03 17:30:00+00:00,2223.69,2227.0,2220.2,2220.21,5462.3481
2024-01-03 17:45:00+00:00,2220.2,2223.52,2212.0,2223.3,7410.2998
2024-01-03 18:00:00+00:00,2223.3,2227.99,2218.5,2221.0,6362.1218
2024-01-03 18:15:00+00:00,2221.0,2225.46,2208.88,2211.14,5909.4744
2024-01-03 18:30:00+00:00,2211.19,2215.06,2202.7,2209.96,7984.1162
2024-01-03 18:45:00+00:00,2209.96,2210.39,2188.0,2198.23,15143.6023
2024-01-03 19:00:00+00:00,2198.23,2210.24,2197.26,2207.43,8741.2917
2024-01-03 19:15:00+00:00,2207.43,2213.98,2206.86,2213.79,5230.1692
2024-01-03 19:30:00+00:00,2213.79,2229.11,2211.86,2214.41,9562.6601
2024-01-03 19:45:00+00:00,2214.41,2214.76,2204.08,2206.53,6701.2582
2024-01-03 20:00:00+00:00,2206.54,2209.96,2205.28,2209.54,5750.5651
2024-01-03 20:15:00+00:00,2209.55,2217.1,2209.54,2215.47,5219.0452
2024-01-03 20:30:00+00:00,2215.48,2223.63,2214.61,2215.85,5077.2318
2024-01-03 20:45:00+00:00,2215.86,2221.4,2215.8,2218.28,5279.8867
2024-01-03 21:00:00+00:00,2218.29,2223.07,2211.93,2213.7,5977.4392
2024-01-03 21:15:00+00:00,2213.71,2224.12,2213.01,2221.36,5488.9673
2024-01-03 21:30:00+00:00,2221.37,2225.2,2219.25,2224.61,3833.5214
2024-01-03 21:45:00+00:00,2224.61,2227.87,2223.29,2226.03,3073.5571
2024-01-03 22:00:00+00:00,2226.02,2226.45,2220.0,2220.61,4306.2657
2024-01-03 22:15:00+00:00,2220.61,2221.4,2208.19,2210.53,8465.7631
2024-01-03 22:30:00+00:00,2210.53,2212.8,2204.33,2204.85,4170.7657
2024-01-03 22:45:00+00:00,2204.84,2209.49,2200.0,2205.39,3392.095
2024-01-03 23:00:00+00:00,2205.38,2207.39,2196.23,2197.26,6967.9382
2024-01-03 23:15:00+00:00,2197.26,2208.35,2196.25,2205.71,3482.6976
2024-01-03 23:30:00+00:00,2205.71,2207.18,2203.69,2205.18,2140.1404
2024-01-03 23:45:00+00:00,2205.18,2210.26,2205.0,2209.72,2107.2201
2024-01-04 00:00:00+00:00,2209.72,2218.61,2206.44,2218.59,4620.7735
2024-01-04 00:15:00+00:00,2218.59,2219.92,2207.35,2209.96,3714.3537
2024-01-04 00:30:00+00:00,2209.96,2215.4,2208.65,2210.19,2819.5636
2024-01-04 00:45:00+00:00,2210.19,2212.37,2208.2,2210.64,2621.6513
2024-01-04 01:00:00+00:00,2210.64,2214.24,2208.0,2212.05,3253.6489
2024-01-04 01:15:00+00:00,2212.05,2212.05,2201.91,2207.06,7346.1043
2024-01-04 01:30:00+00:00,2207.06,2210.33,2205.32,2207.12,3669.0166
2024-01-04 01:45:00+00:00,2207.12,2213.35,2204.69,2205.92,3068.363
2024-01-04 02:00:00+00:00,2205.92,2218.41,2204.63,2217.83,2884.2752
2024-01-04 02:15:00+00:00,2217.83,2225.0,2217.68,2221.57,4056.3327
2024-01-04 02:30:00+00:00,2221.57,2224.31,2219.56,2223.51,2226.2099
2024-01-04 02:45:00+00:00,2223.52,2232.89,2223.51,2231.59,3855.5903
2024-01-04 03:00:00+00:00,2231.6,2239.79,2229.25,2237.27,4630.224
2024-01-04 03:15:00+00:00,2237.28,2239.4,2225.23,2227.26,4004.7946
2024-01-04 03:30:00+00:00,2227.27,2229.99,2225.23,2226.97,3599.8052
2024-01-04 03:45:00+00:00,2226.97,2232.22,2226.96,2231.08,2960.1002
2024-01-04 04:00:00+00:00,2231.07,2234.97,2227.8,2231.53,4138.0112
2024-01-04 04:15:00+00:00,2231.54,2237.13,2230.95,2237.13,2525.9553
2024-01-04 04:30:00+00:00,2237.12,2238.09,2232.57,2232.92,2531.7555
2024-01-04 04:45:00+00:00,2232.93,2239.3,2232.92,2237.88,2541.9251
2024-01-04 05:00:00+00:00,2237.89,2240.6,2235.52,2238.9,3691.6453
2024-01-04 05:15:00+00:00,2238.89,2241.0,2232.78,2233.81,2782.6067
2024-01-04 05:30:00+00:00,2233.81,2244.04,2233.01,2240.76,3340.7279
2024-01-04 05:45:00+00:00,2240.76,2241.4,2234.9,2235.93,5561.2034
2024-01-04 06:00:00+00:00,2235.93,2240.12,2235.0,2236.18,3501.0778
2024-01-04 06:15:00+00:00,2236.18,2239.72,2235.0,2237.12,4010.3229
2024-01-04 06:30:00+00:00,2237.11,2244.41,2235.98,2243.9,6115.997
2024-01-04 06:45:00+00:00,2243.89,2244.93,2235.99,2238.8,4051.5031
2024-01-04 07:00:00+00:00,2238.79,2241.83,2230.94,2233.99,5121.7178
2024-01-04 07:15:00+00:00,2233.99,2235.2,2227.98,2231.74,6335.4077
2024-01-04 07:30:00+00:00,2231.73,2236.9,2222.52,2227.47,6243.6954
2024-01-04 07:45:00+00:00,2227.47,2228.19,2220.0,2221.85,6527.8786
2024-01-04 08:00:00+00:00,2221.85,2226.64,2215.99,2219.4,7219.2198
2024-01-04 08:15:00+00:00,2219.4,2223.5,2211.4,2222.11,5469.2772
2024-01-04 08:30:00+00:00,2222.11,2223.2,2211.13,2212.45,7753.1062
2024-01-04 08:45:00+00:00,2212.44,2218.6,2212.41,2215.95,3373.8412
2024-01-04 09:00:00+00:00,2215.96,2219.8,2214.6,2214.6,3105.5737
